País,Área geográfica,Escolaridad (EH),Años,id_fuente,ids_notas,iso3,valor
República Dominicana,Nacional,6 a 9 años,2009,26,8618,DOM,64.6
República Dominicana,Nacional,Total,2009,26,8618,DOM,78.4
República Dominicana,Rural,0 a 5 años,2009,26,8618,DOM,73.8
República Dominicana,Rural,10 a 12 años,2009,26,8618,DOM,83.2
República Dominicana,Rural,13 años y más,2009,26,8618,DOM,63.9
República Dominicana,Rural,6 a 9 años,2009,26,8618,DOM,63.3
República Dominicana,Rural,Total,2009,26,8618,DOM,80.7
República Dominicana,Urbana,0 a 5 años,2009,26,8618,DOM,71.8
República Dominicana,Urbana,10 a 12 años,2009,26,8618,DOM,57.1
República Dominicana,Urbana,13 años y más,2009,26,8618,DOM,63
República Dominicana,Urbana,6 a 9 años,2009,26,8618,DOM,64.2
República Dominicana,Urbana,Total,2009,26,8618,DOM,73.6
República Dominicana,Nacional,0 a 5 años,2010,26,8618,DOM,71.6
República Dominicana,Nacional,10 a 12 años,2010,26,8618,DOM,64.6
República Dominicana,Nacional,13 años y más,2010,26,8618,DOM,70
República Dominicana,Nacional,6 a 9 años,2010,26,8618,DOM,64.6
República Dominicana,Nacional,Total,2010,26,8618,DOM,84.8
República Dominicana,Rural,0 a 5 años,2010,26,8618,DOM,82.3
República Dominicana,Rural,10 a 12 años,2010,26,8618,DOM,69.3
República Dominicana,Rural,13 años y más,2010,26,8618,DOM,77.3
República Dominicana,Rural,6 a 9 años,2010,26,8618,DOM,61.9
República Dominicana,Rural,Total,2010,26,8618,DOM,79.9
República Dominicana,Urbana,0 a 5 años,2010,26,8618,DOM,65.2
República Dominicana,Urbana,10 a 12 años,2010,26,8618,DOM,63.4
República Dominicana,Urbana,13 años y más,2010,26,8618,DOM,69.8
República Dominicana,Urbana,6 a 9 años,2010,26,8618,DOM,65
República Dominicana,Urbana,Total,2010,26,8618,DOM,81.6
República Dominicana,Nacional,0 a 5 años,2011,26,8618,DOM,66.9
República Dominicana,Nacional,10 a 12 años,2011,26,8618,DOM,62.4
República Dominicana,Nacional,13 años y más,2011,26,8618,DOM,67.6
República Dominicana,Nacional,6 a 9 años,2011,26,8618,DOM,63.9
República Dominicana,Nacional,Total,2011,26,8618,DOM,80
República Dominicana,Rural,0 a 5 años,2011,26,8618,DOM,77.7
República Dominicana,Rural,10 a 12 años,2011,26,8618,DOM,75.5
República Dominicana,Rural,13 años y más,2011,26,8618,DOM,71.5
República Dominicana,Rural,6 a 9 años,2011,26,8618,DOM,75.3
República Dominicana,Rural,Total,2011,26,8618,DOM,83.2
República Dominicana,Urbana,0 a 5 años,2011,26,8618,DOM,60.1
República Dominicana,Urbana,10 a 12 años,2011,26,8618,DOM,59.8
República Dominicana,Urbana,13 años y más,2011,26,8618,DOM,66.9
República Dominicana,Urbana,6 a 9 años,2011,26,8618,DOM,60.5
República Dominicana,Urbana,Total,2011,26,8618,DOM,75.5
República Dominicana,Nacional,0 a 5 años,2012,26,8618,DOM,70.6
República Dominicana,Nacional,10 a 12 años,2012,26,8618,DOM,65.2
República Dominicana,Nacional,13 años y más,2012,26,8618,DOM,75
República Dominicana,Nacional,6 a 9 años,2012,26,8618,DOM,64.7
República Dominicana,Nacional,Total,2012,26,8618,DOM,85.1
República Dominicana,Rural,0 a 5 años,2012,26,8618,DOM,75.2
República Dominicana,Rural,10 a 12 años,2012,26,8618,DOM,67.4
República Dominicana,Rural,13 años y más,2012,26,8618,DOM,78.6
República Dominicana,Rural,6 a 9 años,2012,26,8618,DOM,69.8
República Dominicana,Rural,Total,2012,26,8618,DOM,79.8
República Dominicana,Urbana,0 a 5 años,2012,26,8618,DOM,66.6
República Dominicana,Urbana,10 a 12 años,2012,26,8618,DOM,64.2
República Dominicana,Urbana,13 años y más,2012,26,8618,DOM,74.9
República Dominicana,Urbana,6 a 9 años,2012,26,8618,DOM,62.7
República Dominicana,Urbana,Total,2012,26,8618,DOM,81.9
República Dominicana,Nacional,0 a 5 años,2013,26,8618,DOM,72.2
República Dominicana,Nacional,10 a 12 años,2013,26,8618,DOM,82
República Dominicana,Nacional,13 años y más,2013,26,8618,DOM,69.7
República Dominicana,Nacional,6 a 9 años,2013,26,8618,DOM,72.6
República Dominicana,Nacional,Total,2013,26,8618,DOM,86.4
República Dominicana,Rural,0 a 5 años,2013,26,8618,DOM,75.3
República Dominicana,Rural,10 a 12 años,2013,26,8618,DOM,67.9
República Dominicana,Rural,13 años y más,2013,26,8618,DOM,93.2
República Dominicana,Rural,6 a 9 años,2013,26,8618,DOM,61.9
República Dominicana,Rural,Total,2013,26,8618,DOM,81.6
República Dominicana,Urbana,0 a 5 años,2013,26,8618,DOM,68.8
República Dominicana,Urbana,10 a 12 años,2013,26,8618,DOM,83.2
República Dominicana,Urbana,13 años y más,2013,26,8618,DOM,69.1
República Dominicana,Urbana,6 a 9 años,2013,26,8618,DOM,75.2
República Dominicana,Urbana,Total,2013,26,8618,DOM,83.5
República Dominicana,Nacional,0 a 5 años,2014,26,8618,DOM,73.8
República Dominicana,Nacional,10 a 12 años,2014,26,8618,DOM,65
República Dominicana,Nacional,13 años y más,2014,26,8618,DOM,76.3
República Dominicana,Nacional,6 a 9 años,2014,26,8618,DOM,59.7
República Dominicana,Nacional,Total,2014,26,8618,DOM,83.4
República Dominicana,Rural,0 a 5 años,2014,26,8618,DOM,68.9
República Dominicana,Rural,10 a 12 años,2014,26,8618,DOM,60.8
República Dominicana,Rural,13 años y más,2014,26,8618,DOM,72.2
República Dominicana,Rural,6 a 9 años,2014,26,8618,DOM,72.8
República Dominicana,Rural,Total,2014,26,8618,DOM,77.1
República Dominicana,Urbana,0 a 5 años,2014,26,8618,DOM,72.4
República Dominicana,Urbana,10 a 12 años,2014,26,8618,DOM,65.1
República Dominicana,Urbana,13 años y más,2014,26,8618,DOM,76.6
República Dominicana,Urbana,6 a 9 años,2014,26,8618,DOM,56.3
República Dominicana,Urbana,Total,2014,26,8618,DOM,81.1
República Dominicana,Nacional,0 a 5 años,2015,26,8618,DOM,80
República Dominicana,Nacional,10 a 12 años,2015,26,8618,DOM,64.8
República Dominicana,Nacional,13 años y más,2015,26,8618,DOM,71.4
República Dominicana,Nacional,6 a 9 años,2015,26,8618,DOM,61.9
República Dominicana,Nacional,Total,2015,26,8618,DOM,83.4
República Dominicana,Rural,0 a 5 años,2015,26,8618,DOM,79.1
República Dominicana,Rural,10 a 12 años,2015,26,8618,DOM,66.8
República Dominicana,Rural,13 años y más,2015,26,8618,DOM,93.3
República Dominicana,Rural,6 a 9 años,2015,26,8618,DOM,74.7
República Dominicana,Rural,Total,2015,26,8618,DOM,85
República Dominicana,Urbana,0 a 5 años,2015,26,8618,DOM,76.3
República Dominicana,Urbana,10 a 12 años,2015,26,8618,DOM,64.2
República Dominicana,Urbana,13 años y más,2015,26,8618,DOM,70.5
República Dominicana,Urbana,6 a 9 años,2015,26,8618,DOM,58.3
República Dominicana,Urbana,Total,2015,26,8618,DOM,80.2
República Dominicana,Nacional,0 a 5 años,2016,26,8618,DOM,60.1
República Dominicana,Nacional,10 a 12 años,2016,26,8618,DOM,69.9
República Dominicana,Nacional,13 años y más,2016,26,8618,DOM,73.8
República Dominicana,Nacional,6 a 9 años,2016,26,8618,DOM,62.3
República Dominicana,Nacional,Total,2016,26,8618,DOM,80.2
República Dominicana,Rural,0 a 5 años,2016,26,8618,DOM,73.2
República Dominicana,Rural,10 a 12 años,2016,26,8618,DOM,85.1
República Dominicana,Rural,13 años y más,2016,26,8618,DOM,92.7
República Dominicana,Rural,6 a 9 años,2016,26,8618,DOM,66.6
República Dominicana,Rural,Total,2016,26,8618,DOM,86.5
República Dominicana,Urbana,0 a 5 años,2016,26,8618,DOM,54.3
República Dominicana,Urbana,10 a 12 años,2016,26,8618,DOM,67.3
República Dominicana,Urbana,13 años y más,2016,26,8618,DOM,72.8
República Dominicana,Urbana,6 a 9 años,2016,26,8618,DOM,60.9
República Dominicana,Urbana,Total,2016,26,8618,DOM,77.5
República Dominicana,Nacional,0 a 5 años,2017,26,8619,DOM,67
República Dominicana,Nacional,10 a 12 años,2017,26,8619,DOM,64.7
República Dominicana,Nacional,13 años y más,2017,26,8619,DOM,76.9
República Dominicana,Nacional,6 a 9 años,2017,26,8619,DOM,65.1
República Dominicana,Nacional,Total,2017,26,8619,DOM,83.8
República Dominicana,Rural,0 a 5 años,2017,26,8619,DOM,64.7
República Dominicana,Rural,10 a 12 años,2017,26,8619,DOM,64.2
República Dominicana,Rural,13 años y más,2017,26,8619,DOM,89
República Dominicana,Rural,6 a 9 años,2017,26,8619,DOM,54.6
República Dominicana,Rural,Total,2017,26,8619,DOM,77.6
República Dominicana,Urbana,0 a 5 años,2017,26,8619,DOM,66.6
República Dominicana,Urbana,10 a 12 años,2017,26,8619,DOM,64.4
República Dominicana,Urbana,13 años y más,2017,26,8619,DOM,75.5
República Dominicana,Urbana,6 a 9 años,2017,26,8619,DOM,67.3
República Dominicana,Urbana,Total,2017,26,8619,DOM,83
República Dominicana,Nacional,0 a 5 años,2018,26,8619,DOM,61.7
República Dominicana,Nacional,10 a 12 años,2018,26,8619,DOM,60
República Dominicana,Nacional,13 años y más,2018,26,8619,DOM,83.1
República Dominicana,Nacional,6 a 9 años,2018,26,8619,DOM,60.4
República Dominicana,Nacional,Total,2018,26,8619,DOM,85.2
República Dominicana,Rural,0 a 5 años,2018,26,8619,DOM,67.1
República Dominicana,Rural,10 a 12 años,2018,26,8619,DOM,57.8
República Dominicana,Rural,13 años y más,2018,26,8619,DOM,78.5
República Dominicana,Rural,6 a 9 años,2018,26,8619,DOM,57.4
República Dominicana,Rural,Total,2018,26,8619,DOM,73.1
República Dominicana,Urbana,0 a 5 años,2018,26,8619,DOM,58.6
República Dominicana,Urbana,10 a 12 años,2018,26,8619,DOM,60.4
República Dominicana,Urbana,13 años y más,2018,26,8619,DOM,83.3
República Dominicana,Urbana,6 a 9 años,2018,26,8619,DOM,61.1
República Dominicana,Urbana,Total,2018,26,8619,DOM,85.3
Uruguay,Urbana,0 a 5 años,2000,26,,URY,62.9
Uruguay,Urbana,10 a 12 años,2000,26,,URY,61.1
Uruguay,Urbana,13 años y más,2000,26,,URY,54.9
Uruguay,Urbana,6 a 9 años,2000,26,,URY,60.8
Uruguay,Urbana,Total,2000,26,,URY,68.5
Uruguay,Urbana,0 a 5 años,2001,26,,URY,65.7
Uruguay,Urbana,10 a 12 años,2001,26,,URY,61.5
Uruguay,Urbana,13 años y más,2001,26,,URY,52.5
Uruguay,Urbana,6 a 9 años,2001,26,,URY,65.8
Uruguay,Urbana,Total,2001,26,,URY,69.6
Uruguay,Urbana,0 a 5 años,2002,26,,URY,79.9
Uruguay,Urbana,10 a 12 años,2002,26,,URY,62.4
Uruguay,Urbana,13 años y más,2002,26,,URY,53.1
Uruguay,Urbana,6 a 9 años,2002,26,,URY,66.6
Uruguay,Urbana,Total,2002,26,,URY,71.8
Uruguay,Urbana,0 a 5 años,2003,26,,URY,70.3
Uruguay,Urbana,10 a 12 años,2003,26,,URY,63.7
Uruguay,Urbana,13 años y más,2003,26,,URY,54.1
Uruguay,Urbana,6 a 9 años,2003,26,,URY,65.5
Uruguay,Urbana,Total,2003,26,,URY,71.6
Uruguay,Urbana,0 a 5 años,2004,26,,URY,68.1
Uruguay,Urbana,10 a 12 años,2004,26,,URY,61.2
Uruguay,Urbana,13 años y más,2004,26,,URY,49.7
Uruguay,Urbana,6 a 9 años,2004,26,,URY,65
Uruguay,Urbana,Total,2004,26,,URY,68.5
Uruguay,Urbana,0 a 5 años,2005,26,,URY,68.7
Uruguay,Urbana,10 a 12 años,2005,26,,URY,61.1
Uruguay,Urbana,13 años y más,2005,26,,URY,55.2
Uruguay,Urbana,6 a 9 años,2005,26,,URY,63.7
Uruguay,Urbana,Total,2005,26,,URY,70.8
Uruguay,Nacional,0 a 5 años,2007,26,,URY,53.8
Uruguay,Nacional,10 a 12 años,2007,26,,URY,65.2
Uruguay,Nacional,13 años y más,2007,26,,URY,57.6
Uruguay,Nacional,6 a 9 años,2007,26,,URY,60
Uruguay,Nacional,Total,2007,26,,URY,68.6
Uruguay,Rural,0 a 5 años,2007,26,,URY,15
Uruguay,Rural,10 a 12 años,2007,26,,URY,34.8
Uruguay,Rural,13 años y más,2007,26,,URY,53.6
Uruguay,Rural,6 a 9 años,2007,26,,URY,53.5
Uruguay,Rural,Total,2007,26,,URY,56.7
Uruguay,Urbana,0 a 5 años,2007,26,,URY,70.1
Uruguay,Urbana,10 a 12 años,2007,26,,URY,66.4
Uruguay,Urbana,13 años y más,2007,26,,URY,57.6
Uruguay,Urbana,6 a 9 años,2007,26,,URY,60.6
Uruguay,Urbana,Total,2007,26,,URY,68.7
Uruguay,Nacional,0 a 5 años,2008,26,,URY,52.1
Uruguay,Nacional,10 a 12 años,2008,26,,URY,57.9
Uruguay,Nacional,13 años y más,2008,26,,URY,54.4
Uruguay,Nacional,6 a 9 años,2008,26,,URY,54.8
Uruguay,Nacional,Total,2008,26,,URY,66.5
Uruguay,Rural,0 a 5 años,2008,26,,URY,49.6
Uruguay,Rural,10 a 12 años,2008,26,,URY,39.4
Uruguay,Rural,13 años y más,2008,26,,URY,40.9
Uruguay,Rural,6 a 9 años,2008,26,,URY,50.2
Uruguay,Rural,Total,2008,26,,URY,52.8
Uruguay,Urbana,0 a 5 años,2008,26,,URY,55
Uruguay,Urbana,10 a 12 años,2008,26,,URY,58.6
Uruguay,Urbana,13 años y más,2008,26,,URY,54.7
Uruguay,Urbana,6 a 9 años,2008,26,,URY,55.5
Uruguay,Urbana,Total,2008,26,,URY,66.7
Uruguay,Nacional,0 a 5 años,2009,26,,URY,53.9
Uruguay,Nacional,10 a 12 años,2009,26,,URY,59.2
Uruguay,Nacional,13 años y más,2009,26,,URY,55.6
Uruguay,Nacional,6 a 9 años,2009,26,,URY,52.4
Uruguay,Nacional,Total,2009,26,,URY,67.5
Uruguay,Rural,0 a 5 años,2009,26,,URY,46.4
Uruguay,Rural,10 a 12 años,2009,26,,URY,41.8
Uruguay,Rural,13 años y más,2009,26,,URY,48.5
Uruguay,Rural,6 a 9 años,2009,26,,URY,43.7
Uruguay,Rural,Total,2009,26,,URY,49.9
Uruguay,Urbana,0 a 5 años,2009,26,,URY,56.8
Uruguay,Urbana,10 a 12 años,2009,26,,URY,59.7
Uruguay,Urbana,13 años y más,2009,26,,URY,55.7
Uruguay,Urbana,6 a 9 años,2009,26,,URY,53.5
Uruguay,Urbana,Total,2009,26,,URY,67.8
Uruguay,Nacional,0 a 5 años,2010,26,,URY,52
Uruguay,Nacional,10 a 12 años,2010,26,,URY,60.4
Uruguay,Nacional,13 años y más,2010,26,,URY,59
Uruguay,Nacional,6 a 9 años,2010,26,,URY,55.2
Uruguay,Nacional,Total,2010,26,,URY,69.2
Uruguay,Rural,0 a 5 años,2010,26,,URY,54.5
Uruguay,Rural,10 a 12 años,2010,26,,URY,35
Uruguay,Rural,13 años y más,2010,26,,URY,49.9
Uruguay,Rural,6 a 9 años,2010,26,,URY,51
Uruguay,Rural,Total,2010,26,,URY,55.3
Uruguay,Urbana,0 a 5 años,2010,26,,URY,52.5
Uruguay,Urbana,10 a 12 años,2010,26,,URY,61.2
Uruguay,Urbana,13 años y más,2010,26,,URY,59.1
Uruguay,Urbana,6 a 9 años,2010,26,,URY,55.6
Uruguay,Urbana,Total,2010,26,,URY,69.5
Uruguay,Nacional,0 a 5 años,2011,26,,URY,50.6
Uruguay,Nacional,10 a 12 años,2011,26,,URY,62.1
Uruguay,Nacional,13 años y más,2011,26,,URY,64
Uruguay,Nacional,6 a 9 años,2011,26,,URY,55.4
Uruguay,Nacional,Total,2011,26,,URY,71.5
Uruguay,Rural,0 a 5 años,2011,26,,URY,51.2
Uruguay,Rural,10 a 12 años,2011,26,,URY,53.9
Uruguay,Rural,13 años y más,2011,26,,URY,59
Uruguay,Rural,6 a 9 años,2011,26,,URY,51.8
Uruguay,Rural,Total,2011,26,,URY,61.1
Uruguay,Urbana,0 a 5 años,2011,26,,URY,51.6
Uruguay,Urbana,10 a 12 años,2011,26,,URY,62.5
Uruguay,Urbana,13 años y más,2011,26,,URY,64.2
Uruguay,Urbana,6 a 9 años,2011,26,,URY,55.9
Uruguay,Urbana,Total,2011,26,,URY,71.6
Uruguay,Nacional,0 a 5 años,2012,26,,URY,56.2
Uruguay,Nacional,10 a 12 años,2012,26,,URY,65.4
Uruguay,Nacional,13 años y más,2012,26,,URY,69
Uruguay,Nacional,6 a 9 años,2012,26,,URY,57.3
Uruguay,Nacional,Total,2012,26,,URY,73.7
Uruguay,Rural,0 a 5 años,2012,26,,URY,53.9
Uruguay,Rural,10 a 12 años,2012,26,,URY,53.9
Uruguay,Rural,13 años y más,2012,26,,URY,68.9
Uruguay,Rural,6 a 9 años,2012,26,,URY,52.1
Uruguay,Rural,Total,2012,26,,URY,63.5
Uruguay,Urbana,0 a 5 años,2012,26,,URY,58.6
Uruguay,Urbana,10 a 12 años,2012,26,,URY,65.8
Uruguay,Urbana,13 años y más,2012,26,,URY,69
Uruguay,Urbana,6 a 9 años,2012,26,,URY,57.8
Uruguay,Urbana,Total,2012,26,,URY,73.8
Uruguay,Nacional,0 a 5 años,2013,26,,URY,55.2
Uruguay,Nacional,10 a 12 años,2013,26,,URY,66.3
Uruguay,Nacional,13 años y más,2013,26,,URY,66
Uruguay,Nacional,6 a 9 años,2013,26,,URY,56.5
Uruguay,Nacional,Total,2013,26,,URY,73
Uruguay,Rural,0 a 5 años,2013,26,,URY,54.9
Uruguay,Rural,10 a 12 años,2013,26,,URY,51.3
Uruguay,Rural,13 años y más,2013,26,,URY,69.7
Uruguay,Rural,6 a 9 años,2013,26,,URY,54.8
Uruguay,Rural,Total,2013,26,,URY,62.8
Uruguay,Urbana,0 a 5 años,2013,26,,URY,56.7
Uruguay,Urbana,10 a 12 años,2013,26,,URY,66.9
Uruguay,Urbana,13 años y más,2013,26,,URY,66
Uruguay,Urbana,6 a 9 años,2013,26,,URY,56.8
Uruguay,Urbana,Total,2013,26,,URY,73.2
Uruguay,Nacional,0 a 5 años,2014,26,,URY,57.1
Uruguay,Nacional,10 a 12 años,2014,26,,URY,65.1
Uruguay,Nacional,13 años y más,2014,26,,URY,66.4
Uruguay,Nacional,6 a 9 años,2014,26,,URY,57.4
Uruguay,Nacional,Total,2014,26,,URY,72.8
Uruguay,Rural,0 a 5 años,2014,26,,URY,54.6
Uruguay,Rural,10 a 12 años,2014,26,,URY,58.3
Uruguay,Rural,13 años y más,2014,26,,URY,62.3
Uruguay,Rural,6 a 9 años,2014,26,,URY,54.9
Uruguay,Rural,Total,2014,26,,URY,63.9
Uruguay,Urbana,0 a 5 años,2014,26,,URY,58.3
Uruguay,Urbana,10 a 12 años,2014,26,,URY,65.3
Uruguay,Urbana,13 años y más,2014,26,,URY,66.6
Uruguay,Urbana,6 a 9 años,2014,26,,URY,57.7
Uruguay,Urbana,Total,2014,26,,URY,72.9
Uruguay,Nacional,0 a 5 años,2015,26,,URY,57.9
Uruguay,Nacional,10 a 12 años,2015,26,,URY,66.9
Uruguay,Nacional,13 años y más,2015,26,,URY,66.3
Uruguay,Nacional,6 a 9 años,2015,26,,URY,58.1
Uruguay,Nacional,Total,2015,26,,URY,73.4
Uruguay,Rural,0 a 5 años,2015,26,,URY,50.7
Uruguay,Rural,10 a 12 años,2015,26,,URY,57.7
Uruguay,Rural,13 años y más,2015,26,,URY,71.5
Uruguay,Rural,6 a 9 años,2015,26,,URY,53.3
Uruguay,Rural,Total,2015,26,,URY,62
Uruguay,Urbana,0 a 5 años,2015,26,,URY,60.1
Uruguay,Urbana,10 a 12 años,2015,26,,URY,67.2
Uruguay,Urbana,13 años y más,2015,26,,URY,66.3
Uruguay,Urbana,6 a 9 años,2015,26,,URY,58.7
Uruguay,Urbana,Total,2015,26,,URY,73.6
Uruguay,Nacional,0 a 5 años,2016,26,,URY,59.1
Uruguay,Nacional,10 a 12 años,2016,26,,URY,67.4
Uruguay,Nacional,13 años y más,2016,26,,URY,68.8
Uruguay,Nacional,6 a 9 años,2016,26,,URY,59.6
Uruguay,Nacional,Total,2016,26,,URY,75.4
Uruguay,Rural,0 a 5 años,2016,26,,URY,49.9
Uruguay,Rural,10 a 12 años,2016,26,,URY,59.4
Uruguay,Rural,13 años y más,2016,26,,URY,72.5
Uruguay,Rural,6 a 9 años,2016,26,,URY,55.8
Uruguay,Rural,Total,2016,26,,URY,67.5
Uruguay,Urbana,0 a 5 años,2016,26,,URY,60.6
Uruguay,Urbana,10 a 12 años,2016,26,,URY,67.7
Uruguay,Urbana,13 años y más,2016,26,,URY,68.8
Uruguay,Urbana,6 a 9 años,2016,26,,URY,60
Uruguay,Urbana,Total,2016,26,,URY,75.4
Uruguay,Nacional,0 a 5 años,2017,26,,URY,60
Uruguay,Nacional,10 a 12 años,2017,26,,URY,68
Uruguay,Nacional,13 años y más,2017,26,,URY,68.9
Uruguay,Nacional,6 a 9 años,2017,26,,URY,60.2
Uruguay,Nacional,Total,2017,26,,URY,76.2
Uruguay,Rural,0 a 5 años,2017,26,,URY,54.3
Uruguay,Rural,10 a 12 años,2017,26,,URY,62.3
Uruguay,Rural,13 años y más,2017,26,,URY,55.5
Uruguay,Rural,6 a 9 años,2017,26,,URY,57.7
Uruguay,Rural,Total,2017,26,,URY,65.1
Uruguay,Urbana,0 a 5 años,2017,26,,URY,62
Uruguay,Urbana,10 a 12 años,2017,26,,URY,68.1
Uruguay,Urbana,13 años y más,2017,26,,URY,69.2
Uruguay,Urbana,6 a 9 años,2017,26,,URY,60.4
Uruguay,Urbana,Total,2017,26,,URY,76.3
Uruguay,Nacional,0 a 5 años,2018,26,,URY,55.7
Uruguay,Nacional,10 a 12 años,2018,26,,URY,70.1
Uruguay,Nacional,13 años y más,2018,26,,URY,68.8
Uruguay,Nacional,6 a 9 años,2018,26,,URY,61.9
Uruguay,Nacional,Total,2018,26,,URY,77.6
Uruguay,Rural,0 a 5 años,2018,26,,URY,63.6
Uruguay,Rural,10 a 12 años,2018,26,,URY,66.3
Uruguay,Rural,13 años y más,2018,26,,URY,56.9
Uruguay,Rural,6 a 9 años,2018,26,,URY,60.1
Uruguay,Rural,Total,2018,26,,URY,69.1
Uruguay,Urbana,0 a 5 años,2018,26,,URY,54.9
Uruguay,Urbana,10 a 12 años,2018,26,,URY,70.1
Uruguay,Urbana,13 años y más,2018,26,,URY,69
Uruguay,Urbana,6 a 9 años,2018,26,,URY,62.1
Uruguay,Urbana,Total,2018,26,,URY,77.6
Venezuela (República Bolivariana de),Nacional,0 a 5 años,2000,26,,VEN,68
Venezuela (República Bolivariana de),Nacional,10 a 12 años,2000,26,,VEN,69.4
Venezuela (República Bolivariana de),Nacional,13 años y más,2000,26,,VEN,77.7
Venezuela (República Bolivariana de),Nacional,6 a 9 años,2000,26,,VEN,68.4
Venezuela (República Bolivariana de),Nacional,Total,2000,26,,VEN,80.2
Venezuela (República Bolivariana de),Nacional,0 a 5 años,2001,26,,VEN,65
Venezuela (República Bolivariana de),Nacional,10 a 12 años,2001,26,,VEN,69.7
Venezuela (República Bolivariana de),Nacional,13 años y más,2001,26,,VEN,75
Venezuela (República Bolivariana de),Nacional,6 a 9 años,2001,26,,VEN,63.4
Venezuela (República Bolivariana de),Nacional,Total,2001,26,,VEN,79.5
Venezuela (República Bolivariana de),Nacional,0 a 5 años,2002,26,,VEN,64.6
Venezuela (República Bolivariana de),Nacional,10 a 12 años,2002,26,,VEN,69.1
Venezuela (República Bolivariana de),Nacional,13 años y más,2002,26,,VEN,76.7
Venezuela (República Bolivariana de),Nacional,6 a 9 años,2002,26,,VEN,65.5
Venezuela (República Bolivariana de),Nacional,Total,2002,26,,VEN,80.9
Venezuela (República Bolivariana de),Nacional,0 a 5 años,2003,26,,VEN,66.5
Venezuela (República Bolivariana de),Nacional,10 a 12 años,2003,26,,VEN,70.3
Venezuela (República Bolivariana de),Nacional,13 años y más,2003,26,,VEN,74.2
Venezuela (República Bolivariana de),Nacional,6 a 9 años,2003,26,,VEN,65.3
Venezuela (República Bolivariana de),Nacional,Total,2003,26,,VEN,79.9
Venezuela (República Bolivariana de),Nacional,0 a 5 años,2004,26,,VEN,68
Venezuela (República Bolivariana de),Nacional,10 a 12 años,2004,26,,VEN,73.4
Venezuela (República Bolivariana de),Nacional,13 años y más,2004,26,,VEN,76.4
Venezuela (República Bolivariana de),Nacional,6 a 9 años,2004,26,,VEN,68.5
Venezuela (República Bolivariana de),Nacional,Total,2004,26,,VEN,82.3
Venezuela (República Bolivariana de),Nacional,0 a 5 años,2005,26,,VEN,62.7
Venezuela (República Bolivariana de),Nacional,10 a 12 años,2005,26,,VEN,68.9
Venezuela (República Bolivariana de),Nacional,13 años y más,2005,26,,VEN,78.7
Venezuela (República Bolivariana de),Nacional,6 a 9 años,2005,26,,VEN,66.5
Venezuela (República Bolivariana de),Nacional,Total,2005,26,,VEN,80.8
Venezuela (República Bolivariana de),Nacional,0 a 5 años,2006,26,,VEN,62.1
Venezuela (República Bolivariana de),Nacional,10 a 12 años,2006,26,,VEN,70.5
Venezuela (República Bolivariana de),Nacional,13 años y más,2006,26,,VEN,77.2
Venezuela (República Bolivariana de),Nacional,6 a 9 años,2006,26,,VEN,65.7
Venezuela (República Bolivariana de),Nacional,Total,2006,26,,VEN,81
Venezuela (República Bolivariana de),Nacional,0 a 5 años,2007,26,,VEN,64.6
Venezuela (República Bolivariana de),Nacional,10 a 12 años,2007,26,,VEN,70.7
Venezuela (República Bolivariana de),Nacional,13 años y más,2007,26,,VEN,77.9
